Date Vps1 Ips1 Vps2 Ips2
2019-04-02 06:27:54.131000 1.5 0.194 1.5 0.19
2019-04-02 06:37:56.427000 1.5 0.194 1.5 0.19
2019-04-02 06:47:58.343000 1.5 0.194 1.5 0.19
2019-04-02 06:57:59.129000 1.5 0.194 1.5 0.19
2019-04-02 07:08:00.515000 1.5 0.194 1.5 0.19
2019-04-02 07:18:02.301000 1.5 0.194 1.5 0.19
2019-04-02 07:28:05.057000 1.5 0.194 1.5 0.19
2019-04-02 07:38:05.163000 1.5 0.194 1.5 0.19
2019-04-02 07:48:08.109000 1.5 0.194 1.5 0.19
2019-04-02 07:58:10.695000 1.5 0.194 1.5 0.19
2019-04-02 08:08:13.041000 1.5 0.194 1.5 0.19
2019-04-02 08:18:14.797000 1.5 0.194 1.5 0.19
2019-04-02 08:28:17.783000 1.5 0.194 1.5 0.19
2019-04-02 08:38:19.519000 1.5 0.194 1.5 0.19
2019-04-02 08:48:21.125000 1.5 0.194 1.5 0.19
2019-04-02 08:58:23.871000 1.5 0.194 1.5 0.19
2019-04-02 09:08:26.357000 1.5 0.194 1.5 0.19
2019-04-02 09:18:29.233000 1.5 0.194 1.5 0.19
2019-04-02 09:28:32.019000 1.5 0.194 1.5 0.19
2019-04-02 09:38:34.865000 1.5 0.194 1.5 0.19
2019-04-02 09:48:37.491000 1.5 0.194 1.5 0.19
2019-04-02 09:58:39.367000 1.5 0.194 1.5 0.19
2019-04-02 10:08:41.293000 1.5 0.194 1.5 0.19
2019-04-02 10:18:42.139000 1.5 0.194 1.5 0.19
2019-04-02 10:28:44.205000 1.5 0.194 1.5 0.19
2019-04-02 10:38:46.536000 1.5 0.194 1.5 0.19
2019-04-02 10:48:47.572000 1.5 0.194 1.5 0.19
2019-04-02 10:58:49.278000 1.5 0.194 1.5 0.19
2019-04-02 11:08:49.842000 1.5 0.194 1.5 0.19
2019-04-02 11:18:51.379000 1.5 0.194 1.5 0.19
2019-04-02 11:28:54.125000 1.5 0.194 1.5 0.19
2019-04-02 11:38:56.701000 1.5 0.194 1.5 0.19
2019-04-02 11:48:59.397000 1.5 0.194 1.5 0.19
2019-04-02 11:59:01.413000 1.5 0.194 1.5 0.19
2019-04-02 12:09:03.749000 1.5 0.194 1.5 0.19
2019-04-02 12:19:05.715000 1.5 0.194 1.5 0.19
2019-04-02 12:29:07.241000 1.5 0.194 1.5 0.19
2019-04-02 12:39:07.317000 1.5 0.194 1.5 0.19
2019-04-02 12:49:07.603000 1.5 0.194 1.5 0.19
2019-04-02 12:59:09.249000 1.5 0.194 1.5 0.19
2019-04-02 13:09:12.105000 1.5 0.194 1.5 0.19
2019-04-02 13:19:14.021000 1.5 0.194 1.5 0.19
2019-04-02 13:29:15.177000 1.5 0.194 1.5 0.19
2019-04-02 13:39:16.363000 1.5 0.194 1.5 0.19
2019-04-02 13:49:17.589000 1.5 0.194 1.5 0.19
2019-04-02 13:59:19.225000 1.5 0.194 1.5 0.19
2019-04-02 14:09:21.431000 1.5 0.194 1.5 0.19
2019-04-02 14:19:23.527000 1.5 0.194 1.5 0.19
2019-04-02 14:29:26.413000 1.5 0.194 1.5 0.19
2019-04-02 14:39:28.579000 1.5 0.194 1.5 0.19
2019-04-02 14:49:30.275000 1.5 0.194 1.5 0.19
2019-04-02 14:59:32.261000 1.5 0.194 1.5 0.19
2019-04-02 15:09:34.767000 1.5 0.194 1.5 0.19
2019-04-02 15:19:36.893000 1.5 0.194 1.5 0.19
2019-04-02 15:29:38.269000 1.5 0.194 1.5 0.19
2019-04-02 15:39:39.515000 1.5 0.194 1.5 0.19
2019-04-02 15:49:40.891000 1.5 0.194 1.5 0.19
2019-04-02 15:59:42.507000 1.5 0.194 1.5 0.19
2019-04-02 16:09:43.533000 1.5 0.194 1.5 0.19
2019-04-02 16:19:44.039000 1.5 0.194 1.5 0.19
2019-04-02 16:29:45.355000 1.5 0.194 1.5 0.19
2019-04-02 16:39:46.331000 1.5 0.194 1.5 0.19
2019-04-02 16:49:47.647000 1.5 0.194 1.5 0.19
2019-04-02 16:59:48.343000 1.5 0.194 1.5 0.19
2019-04-02 17:09:51.329000 1.5 0.194 1.5 0.19
2019-04-02 17:19:53.185000 1.5 0.194 1.5 0.19
2019-04-02 17:29:54.761000 1.5 0.194 1.5 0.19
2019-04-02 17:39:55.687000 1.5 0.194 1.5 0.19
2019-04-02 17:49:56.963000 1.5 0.194 1.5 0.19
2019-04-02 17:59:58.379000 1.5 0.194 1.5 0.19
2019-04-02 18:09:59.825000 1.5 0.194 1.5 0.19
2019-04-02 18:20:00.131000 1.5 0.194 1.5 0.19
2019-04-02 18:30:02.987000 1.5 0.194 1.5 0.19
2019-04-02 18:40:03.013000 1.5 0.194 1.5 0.19
2019-04-02 18:50:03.749000 1.5 0.194 1.5 0.19
2019-04-02 19:00:06.665000 1.5 0.194 1.5 0.19
2019-04-02 19:10:08.321000 1.5 0.194 1.5 0.19
2019-04-02 19:20:09.247000 1.5 0.194 1.5 0.19
2019-04-02 19:30:10.013000 1.5 0.194 1.5 0.19
2019-04-02 19:40:11.609000 1.5 0.194 1.5 0.19
2019-04-02 19:50:13.183000 1.5 0.194 1.5 0.19
2019-04-02 20:00:13.464000 1.5 0.194 1.5 0.19
2019-04-02 20:10:16.015000 1.5 0.194 1.5 0.19
2019-04-02 20:20:19.091000 1.5 0.194 1.5 0.19
2019-04-02 20:30:21.877000 1.5 0.194 1.5 0.19
2019-04-02 20:40:24.703000 1.5 0.194 1.5 0.19
2019-04-02 20:50:24.899000 1.5 0.194 1.5 0.19
2019-04-02 21:00:26.515000 1.5 0.194 1.5 0.19
2019-04-02 21:10:27.461000 1.5 0.194 1.5 0.19
2019-04-02 21:20:27.907000 1.5 0.194 1.5 0.19
2019-04-02 21:30:30.143000 1.5 0.194 1.5 0.19
2019-04-02 21:40:30.730000 1.5 0.194 1.5 0.19
2019-04-02 21:50:32.116000 1.5 0.194 1.5 0.19
2019-04-02 22:00:33.462000 1.5 0.194 1.5 0.19
2019-04-02 22:10:36.078000 1.5 0.194 1.5 0.19
2019-04-02 22:20:38.544000 1.5 0.194 1.5 0.19
2019-04-02 22:30:39.600000 1.5 0.194 1.5 0.19
2019-04-02 22:40:40.156000 1.5 0.194 1.5 0.19
2019-04-02 22:50:41.542000 1.5 0.194 1.5 0.19
2019-04-02 23:00:41.718000 1.5 0.194 1.5 0.19
2019-04-02 23:10:42.894000 1.5 0.194 1.5 0.19
2019-04-02 23:20:43.260000 1.5 0.194 1.5 0.19
2019-04-02 23:30:43.536000 1.5 0.194 1.5 0.19
2019-04-02 23:40:44.632000 1.5 0.194 1.5 0.19
2019-04-02 23:50:44.988000 1.5 0.194 1.5 0.19
2019-04-03 00:00:45.634000 1.5 0.194 1.5 0.19
2019-04-03 00:10:47.160000 1.5 0.194 1.5 0.19
2019-04-03 00:20:47.256000 1.5 0.194 1.5 0.19
2019-04-03 00:30:49.202000 1.5 0.194 1.5 0.19
2019-04-03 00:40:50.718000 1.5 0.194 1.5 0.19
2019-04-03 00:50:52.304000 1.5 0.194 1.5 0.19
2019-04-03 01:00:53.320000 1.5 0.194 1.5 0.19
2019-04-03 01:10:55.266000 1.5 0.194 1.5 0.19
2019-04-03 01:20:56.182000 1.5 0.194 1.5 0.19
2019-04-03 01:30:58.858000 1.5 0.194 1.5 0.19
2019-04-03 01:41:00.654000 1.5 0.194 1.5 0.19
2019-04-03 01:51:01.280000 1.5 0.194 1.5 0.19
2019-04-03 02:01:04.126000 1.5 0.194 1.5 0.19
2019-04-03 02:11:06.502000 1.5 0.194 1.5 0.19
2019-04-03 02:21:09.168000 1.5 0.194 1.5 0.19
2019-04-03 02:31:10.004000 1.5 0.194 1.5 0.19
2019-04-03 02:41:11.250000 1.5 0.194 1.5 0.19
2019-04-03 02:51:12.466000 1.5 0.194 1.5 0.19
2019-04-03 03:01:13.522000 1.5 0.194 1.5 0.19
2019-04-03 03:11:15.278000 1.5 0.194 1.5 0.19
2019-04-03 03:21:17.924000 1.5 0.194 1.5 0.19
2019-04-03 03:31:19.080000 1.5 0.194 1.5 0.19
2019-04-03 03:41:21.596000 1.5 0.194 1.5 0.19
2019-04-03 03:51:22.642000 1.5 0.194 1.5 0.19
2019-04-03 04:01:23.898000 1.5 0.194 1.5 0.19
2019-04-03 04:11:25.494000 1.5 0.194 1.5 0.19
2019-04-03 04:21:26.630000 1.5 0.194 1.5 0.19
2019-04-03 04:31:28.406000 1.5 0.194 1.5 0.19
2019-04-03 04:41:29.592000 1.5 0.194 1.5 0.19
2019-04-03 04:51:30.477000 1.5 0.194 1.5 0.19
2019-04-03 05:01:31.835000 1.5 0.194 1.5 0.19
2019-04-03 05:11:33.324000 1.5 0.194 1.5 0.19
2019-04-03 05:21:34.058000 1.5 0.194 1.5 0.19
2019-04-03 05:31:34.774000 1.5 0.194 1.5 0.19
2019-04-03 05:41:37.360000 1.5 0.194 1.5 0.19
2019-04-03 05:51:39.336000 1.5 0.194 1.5 0.19
2019-04-03 06:01:40.712000 1.5 0.194 1.5 0.19
2019-04-03 06:11:42.538000 1.5 0.194 1.5 0.19
2019-04-03 06:21:45.114000 1.5 0.194 1.5 0.19
2019-04-03 06:31:45.690000 1.5 0.194 1.5 0.19
2019-04-03 06:41:46.886000 1.5 0.194 1.5 0.19
2019-04-03 06:51:49.592000 1.5 0.194 1.5 0.19
2019-04-03 07:01:51.418000 1.5 0.194 1.5 0.19
2019-04-03 07:11:53.394000 1.5 0.194 1.5 0.19
2019-04-03 07:21:54.810000 1.5 0.194 1.5 0.19
2019-04-03 07:31:57.326000 1.5 0.194 1.5 0.19
2019-04-03 07:41:59.222000 1.5 0.194 1.5 0.19
2019-04-03 07:51:59.378000 1.5 0.194 1.5 0.19
2019-04-03 08:02:02.424000 1.5 0.194 1.5 0.19
2019-04-03 08:12:04.710000 1.5 0.194 1.5 0.19
2019-04-03 08:22:07.426000 1.5 0.194 1.5 0.19
2019-04-03 08:32:10.172000 1.5 0.194 1.5 0.19
2019-04-03 08:42:12.229000 1.5 0.194 1.5 0.19
2019-04-03 08:52:15.145000 1.5 0.194 1.5 0.19
2019-04-03 09:02:17.791000 1.5 0.194 1.5 0.19
2019-04-03 09:12:19.897000 1.5 0.194 1.5 0.19
2019-04-03 09:22:20.613000 1.5 0.194 1.5 0.19
2019-04-03 09:32:21.409000 1.5 0.194 1.5 0.19
2019-04-03 09:42:23.015000 1.5 0.194 1.5 0.19
2019-04-03 09:52:24.311000 1.5 0.194 1.5 0.19
2019-04-03 10:02:25.547000 1.5 0.194 1.5 0.19
2019-04-03 10:12:27.943000 1.5 0.194 1.5 0.19
2019-04-03 10:22:28.759000 1.5 0.194 1.5 0.19
2019-04-03 10:32:29.395000 1.5 0.194 1.5 0.19
2019-04-03 10:42:31.711000 1.5 0.194 1.5 0.19
2019-04-03 10:52:33.437000 1.5 0.194 1.5 0.19
2019-04-03 11:02:35.483000 1.5 0.194 1.5 0.19
2019-04-03 11:12:37.419000 1.5 0.194 1.5 0.19
2019-04-03 11:22:39.505000 1.5 0.194 1.5 0.19
2019-04-03 11:32:41.551000 1.5 0.194 1.5 0.19
2019-04-03 11:42:44.067000 1.5 0.194 1.5 0.19
2019-04-03 11:52:45.853000 1.5 0.194 1.5 0.19
2019-04-03 12:02:47.119000 1.5 0.194 1.5 0.19
2019-04-03 12:12:48.455000 1.5 0.194 1.5 0.19
2019-04-03 12:22:50.101000 1.5 0.194 1.5 0.19
2019-04-03 12:32:51.287000 1.5 0.194 1.5 0.19
2019-04-03 12:42:52.423000 1.5 0.194 1.5 0.19
2019-04-03 12:52:53.549000 1.5 0.194 1.5 0.19
2019-04-03 13:02:54.325000 1.5 0.194 1.5 0.19
2019-04-03 13:12:54.801000 1.5 0.194 1.5 0.19
2019-04-03 13:22:57.687000 1.5 0.194 1.5 0.19
2019-04-03 13:33:00.113000 1.5 0.194 1.5 0.19
2019-04-03 13:43:02.519000 1.5 0.194 1.5 0.19
2019-04-03 13:53:04.135000 1.5 0.194 1.5 0.19
2019-04-03 14:03:05.854000 1.5 0.194 1.5 0.19
2019-04-03 14:13:08.325000 1.5 0.194 1.5 0.19
2019-04-03 14:23:09.497000 1.5 0.194 1.5 0.19
2019-04-03 14:33:10.523000 1.5 0.194 1.5 0.19
2019-04-03 14:43:12.959000 1.5 0.194 1.5 0.19
2019-04-03 14:53:14.415000 1.5 0.194 1.5 0.19
2019-04-03 15:03:14.661000 1.5 0.194 1.5 0.19
2019-04-03 15:13:17.647000 1.5 0.194 1.5 0.19
2019-04-03 15:23:20.423000 1.5 0.194 1.5 0.19
2019-04-03 15:33:20.789000 1.5 0.194 1.5 0.19
2019-04-03 15:43:21.365000 1.5 0.194 1.5 0.19
2019-04-03 15:53:21.791000 1.5 0.194 1.5 0.19
2019-04-03 16:03:24.127000 1.5 0.194 1.5 0.19
2019-04-03 16:13:24.303000 1.5 0.194 1.5 0.19
2019-04-03 16:23:25.489000 1.5 0.194 1.5 0.19
2019-04-03 16:33:27.355000 1.5 0.194 1.5 0.19
2019-04-03 16:43:29.051000 1.5 0.194 1.5 0.19
2019-04-03 16:53:31.707000 1.5 0.194 1.5 0.19
2019-04-03 17:03:33.133000 1.5 0.194 1.5 0.19
2019-04-03 17:13:35.739000 1.5 0.194 1.5 0.19
2019-04-03 17:23:38.385000 1.5 0.194 1.5 0.19
2019-04-03 17:33:39.571000 1.5 0.194 1.5 0.19
2019-04-03 17:43:40.827000 1.5 0.194 1.5 0.19
2019-04-03 17:53:42.153000 1.5 0.194 1.5 0.19
2019-04-03 18:03:44.669000 1.5 0.194 1.5 0.19
2019-04-03 18:13:47.265000 1.5 0.194 1.5 0.19
2019-04-03 18:23:48.081000 1.5 0.194 1.5 0.19
2019-04-03 18:33:50.898000 1.5 0.194 1.5 0.19
2019-04-03 18:43:53.424000 1.5 0.194 1.5 0.19
2019-04-03 18:53:56.410000 1.5 0.194 1.5 0.19
2019-04-03 19:03:57.896000 1.5 0.194 1.5 0.19
2019-04-03 19:13:59.572000 1.5 0.194 1.5 0.19
2019-04-03 19:24:01.448000 1.5 0.194 1.5 0.19
2019-04-03 19:34:03.934000 1.5 0.194 1.5 0.19
2019-04-03 19:44:04.930000 1.5 0.194 1.5 0.19
2019-04-03 19:54:07.706000 1.5 0.194 1.5 0.19
2019-04-03 20:04:10.102000 1.5 0.194 1.5 0.19
2019-04-03 20:14:11.468000 1.5 0.194 1.5 0.19
2019-04-03 20:24:14.324000 1.5 0.194 1.5 0.19
2019-04-03 20:34:17.160000 1.5 0.194 1.5 0.19
2019-04-03 20:44:19.956000 1.5 0.194 1.5 0.19
2019-04-03 20:54:22.472000 1.5 0.194 1.5 0.19
2019-04-03 21:04:24.858000 1.5 0.194 1.5 0.19
2019-04-03 21:14:27.074000 1.5 0.194 1.5 0.19
2019-04-03 21:24:29.190000 1.5 0.194 1.5 0.19
2019-04-03 21:34:31.276000 1.5 0.194 1.5 0.19
2019-04-03 21:44:31.432000 1.5 0.194 1.5 0.19
2019-04-03 21:54:34.278000 1.5 0.194 1.5 0.19
2019-04-03 22:04:36.084000 1.5 0.194 1.5 0.19
2019-04-03 22:14:37.180000 1.5 0.194 1.5 0.19
2019-04-03 22:24:38.006000 1.5 0.194 1.5 0.19
2019-04-03 22:34:39.432000 1.5 0.194 1.5 0.19
2019-04-03 22:44:40.368000 1.5 0.194 1.5 0.19
2019-04-03 22:54:41.634000 1.5 0.194 1.5 0.19
2019-04-03 23:04:42.531000 1.5 0.194 1.5 0.19
2019-04-03 23:14:43.985000 1.5 0.194 1.5 0.19
2019-04-03 23:24:46.984000 1.5 0.194 1.5 0.19
2019-04-03 23:34:47.819000 1.5 0.194 1.5 0.19
2019-04-03 23:44:48.605000 1.5 0.194 1.5 0.19
2019-04-03 23:54:49.271000 1.5 0.194 1.5 0.19
2019-04-04 00:04:49.997000 1.5 0.194 1.5 0.19
2019-04-04 00:14:50.953000 1.5 0.194 1.5 0.19
2019-04-04 00:24:52.169000 1.5 0.194 1.5 0.19
2019-04-04 00:34:53.795000 1.5 0.194 1.5 0.19
2019-04-04 00:44:54.491000 1.5 0.194 1.5 0.19
2019-04-04 00:54:55.407000 1.5 0.194 1.5 0.19
2019-04-04 01:04:58.283000 1.5 0.194 1.5 0.19
2019-04-04 01:15:00.989000 1.5 0.194 1.5 0.19
2019-04-04 01:25:02.535000 1.5 0.194 1.5 0.19
2019-04-04 01:35:03.771000 1.5 0.194 1.5 0.19
2019-04-04 01:45:04.997000 1.5 0.194 1.5 0.19
2019-04-04 01:55:05.843000 1.5 0.194 1.5 0.19
2019-04-04 02:05:08.109000 1.5 0.194 1.5 0.19
2019-04-04 02:15:09.555000 1.5 0.194 1.5 0.19
2019-04-04 02:25:10.081000 1.5 0.194 1.5 0.19
2019-04-04 02:35:10.387000 1.5 0.194 1.5 0.19
2019-04-04 02:45:11.583000 1.5 0.194 1.5 0.19
2019-04-04 02:55:14.679000 1.5 0.194 1.5 0.19
2019-04-04 03:05:16.935000 1.5 0.194 1.5 0.19
2019-04-04 03:15:17.041000 1.5 0.194 1.5 0.19
2019-04-04 03:25:17.397000 1.5 0.194 1.5 0.19
2019-04-04 03:35:20.043000 1.5 0.194 1.5 0.19
2019-04-04 03:45:21.739000 1.5 0.194 1.5 0.19
2019-04-04 03:55:23.945000 1.5 0.194 1.5 0.19
2019-04-04 04:05:24.281000 1.5 0.194 1.5 0.19
2019-04-04 04:15:24.407000 1.5 0.194 1.5 0.19
2019-04-04 04:25:26.903000 1.5 0.194 1.5 0.19
2019-04-04 04:35:28.269000 1.5 0.194 1.5 0.19
2019-04-04 04:45:29.485000 1.5 0.194 1.5 0.19
2019-04-04 04:55:31.412000 1.5 0.194 1.5 0.19
2019-04-04 05:05:32.378000 1.5 0.194 1.5 0.19
2019-04-04 05:15:33.044000 1.5 0.194 1.5 0.19
2019-04-04 05:25:36.090000 1.5 0.194 1.5 0.19
2019-04-04 05:35:38.436000 1.5 0.194 1.5 0.19
2019-04-04 05:45:41.192000 1.5 0.194 1.5 0.19
2019-04-04 05:55:43.508000 1.5 0.194 1.5 0.19
2019-04-04 06:05:44.904000 1.5 0.194 1.5 0.19
2019-04-04 06:15:45.710000 1.5 0.194 1.5 0.19
2019-04-04 06:25:48.476000 1.5 0.194 1.5 0.19
2019-04-04 06:35:49.662000 1.5 0.194 1.5 0.19
2019-04-04 06:45:52.328000 1.5 0.194 1.5 0.19
2019-04-04 06:55:53.854000 1.5 0.194 1.5 0.19
2019-04-04 07:05:56.690000 1.5 0.194 1.5 0.19
2019-04-04 07:15:58.166000 1.5 0.194 1.5 0.19
2019-04-04 07:26:00.012000 1.5 0.194 1.5 0.19
2019-04-04 07:36:01.008000 1.5 0.194 1.5 0.19
2019-04-04 07:46:01.894000 1.5 0.194 1.5 0.19
2019-04-04 07:56:04.650000 1.5 0.194 1.5 0.19
2019-04-04 08:06:05.946000 1.5 0.194 1.5 0.19
2019-04-04 08:16:07.235000 1.5 0.194 1.5 0.19
2019-04-04 08:26:08.432000 1.5 0.194 1.5 0.19
2019-04-04 08:36:11.284000 1.5 0.194 1.5 0.19
2019-04-04 08:46:14.270000 1.5 0.194 1.5 0.19
2019-04-04 08:56:16.116000 1.5 0.194 1.5 0.19
2019-04-04 09:06:18.972000 1.5 0.194 1.5 0.19
2019-04-04 09:16:19.138000 1.5 0.194 1.5 0.19
2019-04-04 09:26:22.114000 1.5 0.194 1.5 0.19
2019-04-04 09:36:24.900000 1.5 0.194 1.5 0.19
2019-04-04 09:46:25.226000 1.5 0.194 1.5 0.19
2019-04-04 09:56:25.432000 1.5 0.194 1.5 0.19
2019-04-04 10:06:27.448000 1.5 0.194 1.5 0.19
2019-04-04 10:16:28.394000 1.5 0.194 1.5 0.19
2019-04-04 10:26:29.950000 1.5 0.194 1.5 0.19
2019-04-04 10:36:30.006000 1.5 0.194 1.5 0.19
2019-04-04 10:46:32.722000 1.5 0.194 1.5 0.19
2019-04-04 10:56:35.138000 1.5 0.194 1.5 0.19
2019-04-04 11:06:37.624000 1.5 0.194 1.5 0.19
2019-04-04 11:16:40.170000 1.5 0.194 1.5 0.19
2019-04-04 11:26:41.006000 1.5 0.194 1.5 0.19
2019-04-04 11:36:42.722000 1.5 0.194 1.5 0.19
2019-04-04 11:46:45.608000 1.5 0.194 1.5 0.19
2019-04-04 11:56:48.064000 1.5 0.194 1.5 0.19
2019-04-04 12:06:50.570000 1.5 0.194 1.5 0.19
2019-04-04 12:16:52.016000 1.5 0.194 1.5 0.19
2019-04-04 12:26:54.602000 1.5 0.194 1.5 0.19
2019-04-04 12:36:56.978000 1.5 0.194 1.5 0.19
2019-04-04 12:46:58.604000 1.5 0.194 1.5 0.19
2019-04-04 12:57:00.400000 1.5 0.194 1.5 0.19
2019-04-04 13:07:00.966000 1.5 0.194 1.5 0.19
2019-04-04 13:17:01.742000 1.5 0.194 1.5 0.19
2019-04-04 13:27:04.418000 1.5 0.194 1.5 0.19
2019-04-04 13:37:06.964000 1.5 0.194 1.5 0.19
2019-04-04 13:47:09.820000 1.5 0.194 1.5 0.19
2019-04-04 13:57:09.846000 1.5 0.194 1.5 0.19
2019-04-04 14:07:12.023000 1.5 0.194 1.5 0.19
2019-04-04 14:17:12.929000 1.5 0.194 1.5 0.19
2019-04-04 14:27:13.815000 1.5 0.194 1.5 0.19
2019-04-04 14:37:15.001000 1.5 0.194 1.5 0.19
2019-04-04 14:47:16.297000 1.5 0.194 1.5 0.19
2019-04-04 14:57:17.183000 1.5 0.194 1.5 0.19
2019-04-04 15:07:18.369000 1.5 0.194 1.5 0.19
2019-04-04 15:17:19.225000 1.5 0.194 1.5 0.19
2019-04-04 15:27:19.861000 1.5 0.194 1.5 0.19
2019-04-04 15:37:22.497000 1.5 0.194 1.5 0.19
2019-04-04 15:47:22.993000 1.5 0.194 1.5 0.19
2019-04-04 15:57:24.769000 1.5 0.194 1.5 0.19
2019-04-04 16:07:27.365000 1.5 0.194 1.5 0.19
2019-04-04 16:17:29.771000 1.5 0.194 1.5 0.19
2019-04-04 16:27:29.927000 1.5 0.194 1.5 0.19
2019-04-04 16:37:30.163000 1.5 0.194 1.5 0.19
2019-04-04 16:47:33.079000 1.5 0.194 1.5 0.19
2019-04-04 16:57:35.085000 1.5 0.194 1.5 0.19
2019-04-04 17:07:35.621000 1.5 0.194 1.5 0.19
2019-04-04 17:17:36.547000 1.5 0.194 1.5 0.19
2019-04-04 17:27:37.848000 1.5 0.194 1.5 0.19
2019-04-04 17:37:40.740000 1.5 0.194 1.5 0.19
2019-04-04 17:47:42.606000 1.5 0.194 1.5 0.19
2019-04-04 17:57:44.562000 1.5 0.194 1.5 0.19
2019-04-04 18:07:47.598000 1.3 0.161 1.2 0.157
2019-04-04 18:17:50.434000 1.3 0.161 1.2 0.157
2019-04-04 18:27:51.690000 1.3 0.161 1.2 0.157
2019-04-04 18:37:53.136000 1.3 0.161 1.2 0.157
2019-04-04 18:47:55.312000 1.3 0.161 1.2 0.157
2019-04-04 18:57:58.038000 1.3 0.161 1.2 0.157
2019-04-04 19:07:59.954000 1.3 0.161 1.2 0.157
2019-04-04 19:18:00.110000 1.3 0.161 1.2 0.157
2019-04-04 19:28:02.126000 1.3 0.161 1.2 0.157
2019-04-04 19:38:03.862000 1.3 0.161 1.2 0.157
2019-04-04 19:48:06.488000 1.3 0.161 1.2 0.157
2019-04-04 19:58:06.654000 1.3 0.161 1.2 0.157
2019-04-04 20:08:06.760000 1.3 0.161 1.2 0.157
2019-04-04 20:18:07.836000 1.3 0.161 1.2 0.157
2019-04-04 20:28:08.612000 1.3 0.161 1.2 0.157
2019-04-04 20:38:09.758000 1.3 0.161 1.2 0.157
2019-04-04 20:48:11.114000 1.3 0.161 1.2 0.157
2019-04-04 20:58:12.450000 1.3 0.161 1.2 0.157
2019-04-04 21:08:12.536000 1.3 0.161 1.2 0.157
2019-04-04 21:18:13.802000 1.3 0.161 1.2 0.157
2019-04-04 21:28:14.778000 1.3 0.161 1.2 0.157
2019-04-04 21:38:16.694000 1.3 0.161 1.2 0.157
2019-04-04 21:48:19.400000 1.3 0.161 1.2 0.157
2019-04-04 21:58:19.536000 1.3 0.161 1.2 0.157
2019-04-04 22:08:21.982000 1.3 0.161 1.2 0.157
2019-04-04 22:18:24.538000 1.3 0.161 1.2 0.157
2019-04-04 22:28:25.254000 1.3 0.161 1.2 0.157
2019-04-04 22:38:25.900000 1.3 0.161 1.2 0.157
2019-04-04 22:48:28.816000 1.3 0.161 1.2 0.157
2019-04-04 22:58:30.032000 1.3 0.161 1.2 0.157
2019-04-04 23:08:31.148000 1.3 0.161 1.2 0.157
2019-04-04 23:18:32.594000 1.3 0.161 1.2 0.157
2019-04-04 23:28:33.730000 1.3 0.161 1.2 0.157
2019-04-04 23:38:35.556000 1.3 0.161 1.2 0.157
2019-04-04 23:48:37.912000 1.3 0.161 1.2 0.157
2019-04-04 23:58:40.648000 1.3 0.161 1.2 0.157
2019-04-05 00:08:41.824000 1.3 0.161 1.2 0.157
2019-04-05 00:18:43.630000 1.3 0.161 1.2 0.157
2019-04-05 00:28:46.246000 1.3 0.161 1.2 0.157
2019-04-05 00:38:48.482000 1.3 0.161 1.2 0.157
2019-04-05 00:48:51.319000 1.3 0.161 1.2 0.157
2019-04-05 00:58:52.415000 1.3 0.161 1.2 0.157
2019-04-05 01:08:55.131000 1.3 0.161 1.2 0.157
2019-04-05 01:18:57.827000 1.3 0.161 1.2 0.157
2019-04-05 01:29:00.873000 1.3 0.161 1.2 0.157
2019-04-05 01:39:01.509000 1.3 0.161 1.2 0.157
2019-04-05 01:49:03.175000 1.3 0.161 1.2 0.157
2019-04-05 01:59:05.901000 1.3 0.161 1.2 0.157
2019-04-05 02:09:08.627000 1.3 0.161 1.2 0.157
2019-04-05 02:19:10.713000 1.3 0.161 1.2 0.157
2019-04-05 02:29:12.265000 1.3 0.161 1.2 0.157
2019-04-05 02:39:13.732000 1.3 0.161 1.2 0.157
2019-04-05 02:49:14.715000 1.3 0.161 1.2 0.157
2019-04-05 02:59:16.301000 1.3 0.161 1.2 0.157
2019-04-05 03:09:18.767000 1.3 0.161 1.2 0.157
2019-04-05 03:19:20.803000 1.3 0.161 1.2 0.157
2019-04-05 03:29:23.209000 1.3 0.161 1.2 0.157
2019-04-05 03:39:25.595000 1.3 0.161 1.2 0.157
2019-04-05 03:49:28.641000 1.3 0.161 1.2 0.157
2019-04-05 03:59:31.217000 1.3 0.161 1.2 0.157
2019-04-05 04:09:32.293000 1.3 0.161 1.2 0.157
2019-04-05 04:19:33.689000 1.3 0.161 1.2 0.157
2019-04-05 04:29:35.165000 1.3 0.161 1.2 0.157
2019-04-05 04:39:35.981000 1.3 0.161 1.2 0.157
2019-04-05 04:49:36.967000 1.3 0.161 1.2 0.157
2019-04-05 04:59:37.993000 1.3 0.161 1.2 0.157
2019-04-05 05:09:38.609000 1.3 0.161 1.2 0.157
2019-04-05 05:19:39.675000 1.3 0.161 1.2 0.157
2019-04-05 05:29:40.351000 1.3 0.161 1.2 0.157
2019-04-05 05:39:41.207000 1.3 0.161 1.2 0.157
2019-04-05 05:49:42.063000 1.3 0.161 1.2 0.157
2019-04-05 05:59:43.259000 1.3 0.161 1.2 0.157
2019-04-05 06:09:44.525000 1.3 0.161 1.2 0.157
2019-04-05 06:19:46.191000 1.3 0.161 1.2 0.157
2019-04-05 06:29:47.027000 1.3 0.161 1.2 0.157
2019-04-05 06:39:47.963000 1.3 0.161 1.2 0.157
2019-04-05 06:49:50.209000 1.3 0.161 1.2 0.157
2019-04-05 06:59:52.075000 1.3 0.161 1.2 0.157
2019-04-05 07:09:54.131000 1.3 0.161 1.2 0.157
